timestamp,temperature_C,pressure_hPa,humidity_pct,light_lux,oxidised_kO,reduced_kO,nh3_kO,pm1_ug_m3,pm25_ug_m3,pm10_ug_m3
2026-02-28 04:45:53,16.59,979.50,39.67,1.00,80.68,581.10,781.38,5.00,9.00,12.00
2026-02-28 04:55:43,16.31,979.49,40.21,1.00,82.14,574.18,773.63,6.00,10.00,15.00
2026-02-28 05:05:33,16.67,979.45,39.75,1.00,83.52,574.18,777.14,6.00,10.00,17.00
2026-02-28 05:15:24,16.70,979.47,39.54,1.00,85.94,573.37,793.66,6.00,11.00,18.00
2026-02-28 05:25:14,16.63,979.48,39.72,1.00,86.88,569.38,782.10,6.00,11.00,18.00
2026-02-28 05:35:04,16.49,979.49,40.14,1.00,87.15,564.65,769.46,6.00,11.00,18.00
2026-02-28 05:44:54,16.47,979.35,40.18,1.00,87.82,559.62,761.93,6.00,12.00,19.00
2026-02-28 05:54:44,16.56,979.34,39.87,1.00,89.03,559.23,763.97,6.00,12.00,19.00
2026-02-28 06:04:35,16.40,979.35,39.94,1.00,89.84,554.28,756.53,6.00,12.00,19.00
2026-02-28 06:14:25,16.57,979.35,39.87,1.00,90.54,553.52,754.53,6.00,11.00,20.00
2026-02-28 06:24:15,16.38,979.38,39.89,1.00,91.88,549.41,753.86,6.00,11.00,20.00
2026-02-28 06:34:05,16.24,979.52,40.38,1.00,92.43,544.24,745.30,6.00,11.00,20.00
2026-02-28 06:43:56,16.30,979.53,39.96,1.00,94.13,546.44,755.86,6.00,12.00,19.00
2026-02-28 06:53:46,16.29,979.54,39.91,1.00,94.15,542.06,746.61,6.00,12.00,19.00
2026-02-28 07:03:36,16.40,979.46,39.38,1.00,95.77,540.25,752.53,6.00,12.00,19.00
2026-02-28 07:13:26,15.78,979.45,40.24,1.00,95.07,532.42,744.00,6.00,12.00,19.00
2026-02-28 07:23:17,16.27,979.60,39.85,1.00,96.48,533.83,742.06,6.00,12.00,19.00
2026-02-28 07:33:07,16.30,979.63,39.46,1.00,97.98,532.07,743.35,6.00,12.00,19.00
2026-02-28 07:42:57,15.44,979.65,40.39,1.00,98.02,519.36,733.11,5.00,11.00,17.00
2026-02-28 07:52:47,16.08,979.64,39.71,1.00,98.22,519.36,731.85,5.00,11.00,17.00
2026-02-28 08:02:37,16.19,979.71,39.70,1.00,99.24,518.36,735.01,5.00,11.00,17.00
2026-02-28 08:12:28,16.37,979.67,39.22,1.00,103.30,524.45,758.55,5.00,10.00,16.00
2026-02-28 08:22:18,15.72,979.77,40.59,1.00,104.23,520.71,753.86,5.00,10.00,16.00
2026-02-28 08:32:08,15.89,979.85,40.46,1.00,106.21,519.70,762.60,5.00,10.00,16.00
2026-02-28 08:41:58,15.52,979.99,40.62,1.00,108.76,517.36,768.08,5.00,11.00,16.00
2026-02-28 08:51:49,15.73,980.11,40.73,1.00,110.23,516.69,768.08,5.00,11.00,16.00
2026-02-28 09:01:39,15.99,980.19,40.32,1.00,110.97,507.84,755.86,5.00,11.00,16.00
2026-02-28 09:11:29,16.04,980.28,40.52,1.00,111.28,492.16,735.65,5.00,9.00,13.00
2026-02-28 09:21:19,15.89,980.34,40.82,1.00,110.12,460.56,682.83,5.00,9.00,13.00
2026-02-28 09:31:10,14.00,980.39,43.96,1.00,110.43,467.42,694.65,5.00,9.00,13.00
2026-02-28 09:41:00,15.71,980.45,41.30,1.00,111.70,481.99,712.80,5.00,10.00,12.00
2026-02-28 09:50:50,14.67,980.60,44.27,1.00,113.99,487.03,717.63,5.00,10.00,12.00
2026-02-28 10:00:40,15.70,980.67,42.56,1.00,113.49,481.40,704.49,5.00,10.00,12.00
2026-02-28 10:10:31,16.53,980.82,41.56,1.00,111.14,478.20,692.37,5.00,9.00,11.00
2026-02-28 10:20:21,16.79,980.98,41.59,1.00,107.04,473.32,671.92,5.00,9.00,11.00
2026-02-28 10:30:11,16.41,981.02,42.31,1.00,108.18,472.19,656.65,5.00,9.00,11.00
2026-02-28 10:40:01,15.47,981.08,43.73,1.00,109.29,471.34,650.52,5.00,9.00,11.00
2026-02-28 10:49:52,15.77,981.17,43.45,1.00,100.92,450.47,605.92,5.00,9.00,11.00
2026-02-28 10:59:42,15.97,981.13,43.88,1.00,99.70,444.81,591.99,5.00,9.00,11.00
2026-02-28 11:09:32,16.34,981.19,43.63,1.00,103.59,451.52,598.01,4.00,9.00,10.00
2026-02-28 11:19:22,16.18,981.20,44.31,1.00,99.26,437.05,565.83,4.00,9.00,10.00
2026-02-28 11:29:12,16.09,981.18,45.26,1.00,98.77,431.44,552.40,4.00,9.00,10.00
2026-02-28 11:39:03,18.27,981.20,41.30,1.00,95.91,418.76,533.83,5.00,9.00,10.00
2026-02-28 11:48:53,17.96,981.13,42.23,1.00,96.24,418.99,526.51,6.00,10.00,11.00
2026-02-28 11:58:43,17.99,981.11,41.75,1.00,99.19,427.37,529.97,6.00,10.00,11.00
2026-02-28 12:08:33,18.60,981.05,40.30,1.00,97.14,408.69,518.02,6.00,10.00,12.00
2026-02-28 12:18:24,19.84,981.11,39.12,1.00,90.93,396.11,480.53,6.00,10.00,12.00
2026-02-28 12:28:14,18.98,981.24,39.46,1.00,93.61,394.87,490.04,6.00,10.00,12.00
2026-02-28 12:38:04,20.70,981.31,37.27,1.00,92.50,388.16,475.61,6.00,10.00,12.00
2026-02-28 12:47:54,21.57,981.42,35.80,1.00,91.52,383.41,471.91,6.00,10.00,12.00
2026-02-28 12:57:45,21.87,981.40,34.97,1.00,92.37,379.72,470.50,6.00,10.00,12.00
2026-02-28 13:07:35,21.32,981.37,35.47,1.00,95.30,382.82,475.32,7.00,11.00,12.00
2026-02-28 13:17:25,20.90,981.32,35.53,1.00,90.41,372.52,462.46,7.00,11.00,12.00
2026-02-28 13:27:15,30.49,981.34,24.83,1.00,83.54,351.27,434.59,7.00,11.00,12.00
2026-02-28 13:37:05,33.65,981.39,21.78,1.00,71.87,315.50,389.17,7.00,10.00,15.00
2026-02-28 13:46:56,29.69,981.28,24.50,1.00,76.70,323.66,404.56,7.00,10.00,15.00
2026-02-28 13:56:46,28.89,981.23,25.16,1.00,74.51,311.90,390.98,7.00,10.00,15.00
2026-02-28 14:06:36,27.01,981.18,26.41,1.00,76.47,315.64,391.59,6.00,11.00,15.00
2026-02-28 14:16:26,25.47,981.22,27.47,1.00,84.62,330.51,413.33,6.00,11.00,15.00
2026-02-28 14:26:17,24.59,981.24,28.39,1.00,85.28,329.00,407.59,6.00,11.00,15.00
2026-02-28 14:36:07,27.31,981.10,26.08,1.00,75.84,297.26,358.99,6.00,10.00,15.00
2026-02-28 14:45:57,30.55,981.05,23.54,1.00,70.73,285.16,341.58,6.00,10.00,15.00
2026-02-28 14:55:47,25.28,981.09,27.91,1.00,81.73,304.10,372.52,6.00,10.00,15.00
2026-02-28 15:05:38,28.83,980.98,24.05,1.00,72.89,279.35,340.94,7.00,11.00,15.00
2026-02-28 15:15:28,27.09,980.87,25.73,1.00,83.62,297.39,386.77,7.00,11.00,15.00
2026-02-28 15:25:18,25.70,980.74,27.05,1.00,93.90,315.36,409.78,7.00,11.00,15.00
2026-02-28 15:35:08,25.62,980.67,27.09,1.00,92.26,307.42,403.27,6.00,10.00,15.00
2026-02-28 15:44:59,24.25,980.60,28.95,1.00,99.43,316.49,416.26,6.00,10.00,15.00
2026-02-28 15:54:49,25.11,980.45,27.62,1.00,95.51,304.89,412.22,6.00,10.00,15.00
2026-02-28 16:04:39,26.82,980.22,25.43,1.00,86.78,294.87,396.94,6.00,10.00,13.00
2026-02-28 16:14:29,25.40,980.09,26.66,1.00,103.12,308.09,428.56,6.00,10.00,13.00
2026-02-28 16:24:20,25.93,980.04,26.58,1.00,104.42,310.53,425.96,6.00,10.00,13.00
2026-02-28 16:34:10,24.81,979.93,27.25,1.00,120.82,315.78,456.53,6.00,9.00,12.00
2026-02-28 16:44:00,24.69,979.83,27.96,1.00,115.02,310.26,429.52,6.00,9.00,12.00
2026-02-28 16:53:50,24.58,979.72,27.62,1.00,135.75,324.98,461.65,6.00,9.00,12.00
2026-02-28 17:03:41,25.24,979.65,26.71,1.00,122.29,310.80,440.77,5.00,9.00,12.00
2026-02-28 17:13:31,24.01,979.59,27.96,1.00,158.35,336.36,485.84,5.00,9.00,12.00
2026-02-28 17:23:21,25.68,979.49,26.63,1.00,132.31,311.49,444.30,5.00,9.00,12.00
2026-02-28 17:33:11,26.62,979.43,25.49,1.00,101.04,281.53,401.35,6.00,10.00,13.00
2026-02-28 17:43:01,26.14,979.43,25.43,1.00,118.50,299.43,422.21,6.00,10.00,13.00
2026-02-28 17:52:52,26.87,979.41,24.88,1.00,129.23,308.90,435.33,6.00,10.00,13.00
2026-02-28 18:02:42,25.53,979.40,25.76,1.00,128.78,304.89,430.24,6.00,9.00,13.00
2026-02-28 18:12:32,26.14,979.37,25.28,1.00,129.61,301.49,423.84,6.00,9.00,13.00
2026-02-28 18:22:22,27.68,979.30,23.58,1.00,99.41,266.09,386.97,6.00,9.00,13.00
2026-02-28 18:32:13,26.63,979.18,23.14,1.00,104.76,273.41,409.34,6.00,10.00,10.00
2026-02-28 18:42:03,27.51,979.11,22.41,1.00,115.77,279.81,430.72,6.00,10.00,10.00
2026-02-28 18:51:53,26.10,979.08,23.66,1.00,157.70,310.39,471.34,6.00,10.00,10.00
2026-02-28 19:01:43,27.01,979.01,23.05,1.00,102.35,266.41,393.43,6.00,10.00,11.00
2026-02-28 19:11:34,26.70,979.05,22.86,1.00,121.84,278.78,437.05,6.00,10.00,11.00
2026-02-28 19:21:24,27.38,978.93,22.50,1.00,118.57,272.21,420.14,6.00,10.00,11.00
2026-02-28 19:31:14,26.69,978.90,22.88,1.00,128.53,282.11,424.55,6.00,11.00,11.00
2026-02-28 19:41:04,26.63,978.89,23.53,1.00,113.46,267.68,408.03,6.00,11.00,11.00
2026-02-28 19:50:54,25.46,978.87,24.24,1.00,143.47,280.61,440.77,6.00,11.00,11.00
2026-02-28 20:00:45,26.74,978.82,24.45,1.00,150.97,286.58,427.37,6.00,10.00,11.00
2026-02-28 20:10:35,26.00,978.81,25.05,1.00,144.20,280.84,419.91,6.00,10.00,11.00
2026-02-28 20:20:25,26.19,978.87,25.44,1.00,149.98,283.04,416.94,6.00,10.00,11.00
2026-02-28 20:30:15,26.86,978.84,25.04,1.00,149.12,280.15,420.14,6.00,10.00,11.00
2026-02-28 20:40:06,26.01,978.89,26.32,1.00,165.78,291.16,420.60,6.00,10.00,11.00
2026-02-28 20:49:56,25.69,978.93,26.93,1.00,141.04,274.85,397.36,6.00,10.00,11.00
2026-02-28 20:59:46,25.39,978.88,27.72,1.00,126.11,267.04,386.57,6.00,10.00,11.00
2026-02-28 21:09:36,25.35,978.89,28.10,1.00,132.34,269.71,390.38,6.00,10.00,11.00
2026-02-28 21:19:27,25.24,978.90,28.56,1.00,143.35,276.41,397.98,6.00,10.00,11.00
2026-02-28 21:29:17,24.65,978.96,28.90,1.00,137.14,273.41,398.82,6.00,11.00,12.00
2026-02-28 21:39:07,24.30,978.98,29.63,1.00,130.67,271.22,393.02,6.00,11.00,12.00
2026-02-28 21:48:57,24.50,979.11,29.41,1.00,135.75,273.08,401.35,6.00,11.00,12.00
2026-02-28 21:58:48,24.47,979.20,29.69,1.00,125.34,269.82,400.93,7.00,12.00,12.00
2026-02-28 22:08:38,24.94,979.27,29.72,1.00,151.80,283.51,424.31,7.00,12.00,12.00
2026-02-28 22:18:28,24.31,979.38,30.64,1.00,143.76,280.61,416.26,7.00,12.00,12.00
2026-02-28 22:28:18,24.28,979.34,30.94,1.00,141.20,280.04,420.37,7.00,11.00,13.00
2026-02-28 22:38:09,24.29,979.38,31.18,1.00,143.84,280.84,424.55,7.00,11.00,13.00
2026-02-28 22:47:59,23.63,979.32,30.90,1.00,134.86,282.69,434.35,7.00,11.00,13.00
2026-02-28 22:57:49,23.28,979.41,30.80,1.00,133.39,283.51,441.53,7.00,11.00,13.00
2026-02-28 23:07:39,23.44,979.48,30.65,1.00,130.67,284.21,445.58,7.00,11.00,13.00
2026-02-28 23:17:29,23.17,979.48,30.96,1.00,126.18,284.57,447.11,7.00,11.00,13.00
2026-02-28 23:27:20,23.17,979.48,31.20,1.00,122.84,283.86,451.52,7.00,10.00,12.00
2026-02-28 23:37:10,22.58,979.63,32.49,1.00,116.70,276.97,440.27,7.00,10.00,12.00
2026-02-28 23:47:00,22.81,979.72,32.82,1.00,113.38,272.97,432.16,7.00,10.00,12.00
2026-02-28 23:56:50,22.36,979.78,33.31,0.00,112.11,270.14,428.32,7.00,10.00,11.00
2026-03-01 00:06:41,22.44,979.82,32.44,1.00,110.91,269.93,436.80,7.00,10.00,11.00
2026-03-01 00:16:31,22.36,979.98,31.73,1.00,113.58,274.63,454.14,7.00,10.00,11.00
2026-03-01 00:26:21,22.29,980.05,30.97,1.00,118.26,277.76,469.37,6.00,9.00,11.00
2026-03-01 00:36:11,21.84,980.13,31.35,1.00,114.25,273.74,467.42,6.00,9.00,11.00
2026-03-01 00:46:02,22.19,980.18,31.20,1.00,120.60,279.81,472.19,6.00,9.00,11.00
2026-03-01 00:55:52,22.16,980.26,30.32,1.00,124.02,282.23,485.24,7.00,10.00,13.00
2026-03-01 01:05:42,21.15,980.34,30.39,1.00,134.42,286.10,503.05,7.00,10.00,13.00
2026-03-01 01:15:32,22.09,980.31,28.61,1.00,137.03,290.55,526.51,7.00,10.00,13.00
2026-03-01 01:25:23,21.77,980.35,28.38,1.00,131.59,286.58,526.85,7.00,10.00,13.00
2026-03-01 01:35:13,21.78,980.35,28.06,1.00,129.82,283.16,533.47,7.00,10.00,13.00
2026-03-01 01:45:03,21.82,980.37,27.84,1.00,138.21,291.78,539.17,7.00,10.00,13.00
2026-03-01 01:54:53,21.33,980.37,27.84,1.00,142.99,293.75,548.66,7.00,10.00,13.00
2026-03-01 02:04:43,21.87,980.32,26.10,1.00,163.31,303.71,585.67,7.00,10.00,13.00
2026-03-01 02:14:34,21.44,980.33,25.76,1.00,172.47,307.96,599.32,7.00,10.00,13.00
2026-03-01 02:24:24,21.46,980.30,26.16,1.00,172.25,308.23,602.82,7.00,9.00,12.00
2026-03-01 02:34:14,21.45,980.34,26.21,1.00,177.78,308.90,600.63,7.00,9.00,12.00
2026-03-01 02:44:04,21.08,980.32,27.04,1.00,168.00,308.09,585.67,7.00,9.00,12.00
2026-03-01 02:53:55,21.96,980.32,26.70,1.00,163.12,308.23,582.34,6.00,8.00,11.00
2026-03-01 03:03:45,21.45,980.36,25.85,1.00,194.98,313.14,627.97,6.00,8.00,11.00
2026-03-01 03:13:35,21.25,980.33,26.42,1.00,169.64,309.71,598.01,6.00,8.00,11.00
2026-03-01 03:23:25,20.98,980.32,26.22,1.00,178.05,307.96,610.40,6.00,9.00,10.00
2026-03-01 03:33:16,21.03,980.30,26.36,1.00,181.04,307.29,603.26,6.00,9.00,10.00
2026-03-01 03:43:06,21.25,980.23,26.84,1.00,176.62,304.76,598.01,6.00,9.00,10.00
2026-03-01 03:52:56,20.69,980.26,27.76,1.00,172.10,303.45,585.25,6.00,9.00,11.00
2026-03-01 04:02:46,20.68,980.14,28.16,1.00,172.84,302.14,579.05,6.00,9.00,11.00
2026-03-01 04:12:37,20.87,980.09,27.79,1.00,178.89,303.45,586.92,6.00,9.00,11.00
2026-03-01 04:22:27,20.71,980.00,27.81,1.00,178.28,302.14,583.58,7.00,10.00,12.00
2026-03-01 04:32:17,20.94,980.03,27.11,1.00,172.68,303.18,593.70,7.00,10.00,12.00
2026-03-01 04:42:07,20.87,979.96,27.38,1.00,168.66,301.23,592.42,7.00,10.00,12.00
2026-03-01 04:51:58,21.00,979.91,28.08,1.00,173.64,300.46,578.64,8.00,12.00,14.00
2026-03-01 05:01:48,20.78,979.83,28.58,1.00,179.96,299.81,573.78,8.00,12.00,14.00
2026-03-01 05:11:38,20.58,979.72,28.42,1.00,187.84,303.18,585.67,8.00,12.00,14.00
2026-03-01 05:21:28,20.79,979.71,28.25,1.00,187.42,305.95,590.30,8.00,13.00,14.00
2026-03-01 05:31:19,19.87,979.69,28.47,1.00,227.14,313.83,612.66,8.00,13.00,14.00
2026-03-01 05:41:09,20.40,979.56,27.96,1.00,216.11,315.64,615.39,8.00,13.00,14.00
2026-03-01 05:50:59,19.78,979.61,27.40,1.00,288.37,333.41,658.72,8.00,13.00,15.00
2026-03-01 06:00:49,20.31,979.48,27.24,1.00,265.04,329.60,650.02,8.00,13.00,15.00
2026-03-01 06:10:40,20.73,979.37,25.98,1.00,307.02,340.14,680.62,8.00,13.00,15.00
2026-03-01 06:20:30,20.50,979.38,26.63,1.00,280.04,333.72,663.42,9.00,14.00,17.00
2026-03-01 06:30:20,20.43,979.31,27.11,1.00,262.35,328.85,650.52,9.00,14.00,17.00
2026-03-01 06:40:10,19.85,979.35,27.54,1.00,248.86,324.25,640.05,9.00,14.00,17.00
2026-03-01 06:50:00,20.24,979.34,27.94,1.00,231.60,321.34,627.97,8.00,14.00,17.00
2026-03-01 06:59:51,19.80,979.38,28.52,1.00,228.28,315.64,625.13,8.00,14.00,17.00
2026-03-01 07:09:41,20.05,979.46,27.70,1.00,236.38,318.75,630.35,8.00,14.00,17.00
2026-03-01 07:19:31,20.09,979.53,28.27,1.00,222.97,320.18,637.60,9.00,14.00,17.00
2026-03-01 07:29:21,19.53,979.53,26.62,1.00,265.99,327.80,674.62,9.00,14.00,17.00
2026-03-01 07:39:12,19.92,979.57,27.81,1.00,230.85,320.18,641.52,9.00,14.00,17.00
2026-03-01 07:49:02,19.91,979.64,28.71,1.00,223.21,310.80,617.68,8.00,13.00,17.00
2026-03-01 07:58:52,18.99,979.58,29.85,1.00,189.91,303.05,598.01,8.00,13.00,17.00
2026-03-01 08:08:42,20.06,979.53,29.28,1.00,187.78,303.84,594.99,8.00,13.00,17.00
2026-03-01 08:18:33,19.45,979.49,30.41,1.00,173.85,291.29,572.97,8.00,12.00,18.00
2026-03-01 08:28:23,19.47,979.54,31.09,1.00,151.10,282.35,553.52,8.00,12.00,18.00
2026-03-01 08:38:13,19.44,979.55,30.72,1.00,159.15,282.46,561.16,8.00,12.00,18.00
2026-03-01 08:48:03,19.78,979.55,29.26,1.00,192.83,290.43,591.14,8.00,12.00,18.00
2026-03-01 08:57:54,19.80,979.51,29.37,1.00,185.27,294.62,591.57,8.00,12.00,18.00
2026-03-01 09:07:44,19.63,979.53,27.87,1.00,212.26,306.62,613.11,8.00,12.00,18.00
2026-03-01 09:17:34,19.18,979.53,29.38,1.00,178.16,262.55,570.18,7.00,11.00,17.00
2026-03-01 09:27:24,19.69,979.55,28.59,1.00,176.95,287.65,603.71,7.00,11.00,17.00
2026-03-01 09:37:15,19.44,979.65,29.70,1.00,137.94,239.44,521.39,7.00,11.00,17.00
2026-03-01 09:47:05,19.52,979.65,28.92,1.00,147.97,274.18,565.83,6.00,9.00,16.00
2026-03-01 09:56:55,20.40,979.68,28.84,1.00,155.91,262.96,545.34,6.00,9.00,16.00
2026-03-01 10:06:45,19.04,979.74,30.12,1.00,139.25,254.23,515.03,6.00,9.00,16.00
2026-03-01 10:16:36,20.39,979.74,28.51,1.00,150.75,268.10,539.89,6.00,9.00,16.00
2026-03-01 10:26:26,20.15,979.84,29.18,1.00,136.50,261.73,514.37,6.00,9.00,16.00
2026-03-01 10:36:16,20.58,979.87,28.63,1.00,141.44,261.12,514.04,6.00,9.00,16.00
2026-03-01 10:46:06,20.57,979.91,28.65,1.00,128.88,255.50,482.87,6.00,9.00,14.00
2026-03-01 10:55:56,21.66,979.83,27.97,1.00,140.41,261.12,494.00,6.00,9.00,14.00
2026-03-01 11:05:47,21.91,979.87,27.74,1.00,125.48,248.48,472.47,6.00,9.00,14.00
2026-03-01 11:15:37,22.95,979.91,27.61,1.00,132.20,248.67,469.65,6.00,8.00,12.00
2026-03-01 11:25:27,22.94,979.93,27.43,1.00,130.70,251.23,460.83,6.00,8.00,12.00
2026-03-01 11:35:17,23.42,979.95,26.28,1.00,133.14,248.01,463.28,6.00,8.00,12.00
2026-03-01 11:45:08,23.61,979.93,25.84,1.00,127.50,243.94,453.35,6.00,9.00,13.00
2026-03-01 11:54:58,24.32,979.89,23.76,1.00,135.38,248.10,476.76,6.00,9.00,13.00
2026-03-01 12:04:48,25.00,979.93,22.47,1.00,153.39,251.90,498.64,6.00,9.00,13.00
2026-03-01 12:14:38,24.55,979.91,21.80,1.00,150.84,252.39,494.61,6.00,10.00,14.00
2026-03-01 12:24:29,25.15,979.92,21.97,1.00,144.04,246.61,481.40,6.00,10.00,14.00
2026-03-01 12:34:19,23.68,979.88,21.47,1.00,190.83,269.71,538.45,6.00,10.00,14.00
2026-03-01 12:44:09,25.62,979.85,20.08,1.00,177.22,260.71,506.88,6.00,10.00,13.00
2026-03-01 12:53:59,24.83,979.91,22.15,1.00,157.52,250.56,467.14,6.00,10.00,13.00
2026-03-01 13:03:49,25.16,979.88,21.42,1.00,166.28,252.29,477.62,6.00,10.00,13.00
2026-03-01 13:13:40,31.01,979.81,18.58,1.00,126.76,227.14,405.21,6.00,11.00,12.00
2026-03-01 13:23:30,30.47,979.76,17.59,1.00,130.99,234.31,428.09,6.00,11.00,12.00
2026-03-01 13:33:20,40.17,979.64,11.29,1.00,122.39,222.34,427.14,6.00,11.00,12.00
2026-03-01 13:43:10,37.01,979.56,12.36,1.00,119.78,212.26,421.06,7.00,11.00,13.00
2026-03-01 13:53:01,36.55,979.40,11.97,1.00,109.31,200.80,404.99,7.00,11.00,13.00
2026-03-01 14:02:51,35.89,979.25,11.32,1.00,107.56,206.20,417.62,7.00,11.00,13.00
2026-03-01 14:12:41,36.77,979.19,11.10,1.00,97.19,196.52,388.36,6.00,11.00,15.00
2026-03-01 14:22:31,31.87,979.05,12.01,1.00,131.34,229.76,474.18,6.00,11.00,15.00
2026-03-01 14:32:22,34.48,978.92,11.32,1.00,118.04,214.62,436.06,6.00,11.00,15.00
2026-03-01 14:42:12,35.61,978.78,10.41,1.00,108.21,207.60,424.08,7.00,11.00,15.00
2026-03-01 14:52:02,37.36,978.58,9.52,1.00,103.69,204.05,412.66,7.00,11.00,15.00
2026-03-01 15:01:52,37.38,978.32,9.57,1.00,111.19,205.99,442.53,7.00,11.00,15.00
2026-03-01 15:11:43,37.18,978.10,9.00,1.00,102.87,196.07,431.20,6.00,11.00,16.00
2026-03-01 15:21:33,33.49,977.86,10.35,1.00,138.32,224.80,502.73,6.00,11.00,16.00
2026-03-01 15:31:23,34.52,977.70,9.80,1.00,134.79,219.38,495.85,6.00,11.00,16.00
2026-03-01 15:41:13,32.84,977.49,10.35,1.00,135.08,217.78,509.79,7.00,12.00,16.00
2026-03-01 15:51:04,32.43,977.29,11.42,1.00,146.55,231.10,487.93,7.00,12.00,16.00
2026-03-01 16:00:54,31.53,977.15,12.05,1.00,190.83,247.73,533.83,7.00,12.00,16.00
2026-03-01 16:10:44,32.28,976.83,10.78,1.00,237.07,275.85,576.61,6.00,12.00,17.00
2026-03-01 16:20:34,30.32,976.59,11.76,1.00,249.99,273.30,570.18,6.00,12.00,17.00
2026-03-01 16:30:24,30.59,976.42,12.22,1.00,237.16,263.79,565.44,6.00,12.00,17.00
2026-03-01 16:40:15,32.28,976.23,11.49,1.00,190.22,245.59,522.74,7.00,12.00,16.00
2026-03-01 16:50:05,30.25,976.11,11.71,1.00,266.30,272.75,611.75,7.00,12.00,16.00
2026-03-01 16:59:55,31.56,975.95,11.79,1.00,191.82,240.06,535.24,7.00,12.00,16.00
2026-03-01 17:09:45,31.55,975.89,11.93,1.00,192.26,243.48,526.51,7.00,12.00,16.00
2026-03-01 17:19:36,31.99,975.76,11.39,1.00,217.40,254.91,558.08,7.00,12.00,16.00
2026-03-01 17:29:26,30.85,975.73,12.05,1.00,198.74,246.61,555.79,7.00,12.00,16.00
2026-03-01 17:39:16,31.85,975.62,11.89,1.00,197.82,246.05,530.32,8.00,12.00,18.00
2026-03-01 17:49:06,31.81,975.45,11.34,1.00,210.45,248.67,556.55,7.00,11.00,17.00
2026-03-01 17:58:57,30.90,975.35,11.40,1.00,266.72,270.57,614.02,7.00,11.00,17.00
2026-03-01 18:08:47,32.23,975.25,11.35,1.00,217.32,250.75,543.15,7.00,12.00,18.00
2026-03-01 18:18:37,31.95,975.13,11.11,1.00,230.59,255.31,561.93,8.00,13.00,19.00
2026-03-01 18:28:27,31.10,975.15,11.94,1.00,210.38,249.99,541.33,8.00,13.00,19.00
2026-03-01 18:38:18,31.07,974.93,10.86,1.00,267.04,267.89,619.07,8.00,13.00,17.00
2026-03-01 18:48:08,31.24,974.77,11.29,1.00,214.10,247.82,542.78,8.00,13.00,17.00
2026-03-01 18:57:58,31.56,974.62,11.22,1.00,233.71,254.52,578.64,8.00,13.00,17.00
2026-03-01 19:07:48,31.36,974.50,12.09,1.00,244.85,260.71,543.15,8.00,13.00,17.00
2026-03-01 19:17:38,30.91,974.34,11.48,1.00,288.86,279.58,600.19,8.00,13.00,17.00
2026-03-01 19:27:29,31.25,974.34,11.44,1.00,296.76,280.27,590.30,8.00,13.00,17.00
2026-03-01 19:37:19,30.66,974.35,11.72,1.00,264.31,266.62,585.25,8.00,13.00,18.00
2026-03-01 19:47:09,30.71,974.31,12.34,1.00,247.17,261.22,553.15,8.00,13.00,18.00
2026-03-01 19:56:59,30.42,974.24,12.48,1.00,228.69,255.50,538.09,8.00,13.00,18.00
2026-03-01 20:06:50,30.33,974.22,12.53,1.00,233.80,258.39,543.88,7.00,12.00,16.00
2026-03-01 20:16:40,30.25,974.15,12.45,1.00,254.23,264.73,564.26,7.00,12.00,16.00
2026-03-01 20:26:30,29.60,974.14,12.79,1.00,243.67,259.80,553.52,7.00,12.00,16.00
