timestamp,temperature_C,pressure_hPa,humidity_pct,light_lux,oxidised_kO,reduced_kO,nh3_kO,pm1_ug_m3,pm25_ug_m3,pm10_ug_m3
2026-03-03 13:15:53,37.37,970.40,12.94,1.00,170.11,354.15,261.53,1.00,3.00,5.00
2026-03-03 13:25:43,37.27,970.41,12.34,1.00,163.90,353.98,264.52,1.00,3.00,5.00
2026-03-03 13:35:34,34.12,970.37,14.28,1.00,163.66,356.56,256.00,1.00,3.00,5.00
2026-03-03 13:45:24,31.72,970.33,14.45,1.00,256.89,390.58,307.02,1.00,3.00,5.00
2026-03-03 13:55:14,36.24,970.33,13.18,1.00,223.52,363.58,274.96,1.00,3.00,5.00
2026-03-03 14:05:04,38.23,970.29,11.50,1.00,259.70,375.90,291.41,0.00,2.00,4.00
2026-03-03 14:14:55,33.16,970.31,14.79,1.00,276.52,360.92,291.65,0.00,2.00,4.00
2026-03-03 14:24:45,36.70,970.22,12.92,1.00,212.92,346.78,253.64,0.00,2.00,4.00
2026-03-03 14:34:35,35.88,970.18,12.92,1.00,248.48,353.47,275.29,1.00,3.00,4.00
2026-03-03 14:44:25,37.77,970.06,11.54,1.00,260.71,370.30,292.02,1.00,3.00,4.00
2026-03-03 14:54:16,36.58,969.98,12.40,1.00,219.46,331.73,251.14,1.00,3.00,4.00
2026-03-03 15:04:06,38.18,969.91,12.22,1.00,194.66,327.05,233.03,0.00,2.00,3.00
2026-03-03 15:13:56,39.18,969.82,11.17,1.00,244.03,345.79,265.04,0.00,1.00,2.00
2026-03-03 15:23:46,37.44,969.81,11.21,1.00,300.20,366.28,290.80,0.00,1.00,2.00
2026-03-03 15:33:37,36.71,969.79,13.08,1.00,364.12,353.81,298.40,1.00,2.00,2.00
2026-03-03 15:43:27,37.35,969.68,11.67,1.00,399.87,377.80,303.84,1.00,2.00,2.00
2026-03-03 15:53:17,35.98,969.57,12.76,1.00,350.94,363.23,288.86,1.00,2.00,2.00
2026-03-03 16:03:07,38.00,969.44,10.70,1.00,448.40,398.61,341.26,0.00,1.00,1.00
2026-03-03 16:12:57,37.72,969.35,11.24,1.00,440.27,386.77,333.26,0.00,1.00,1.00
2026-03-03 16:22:48,38.20,969.20,9.70,1.00,436.06,416.94,364.30,1.00,2.00,2.00
2026-03-03 16:32:38,38.57,969.12,11.97,1.00,297.39,355.35,282.58,1.00,2.00,2.00
2026-03-03 16:42:28,35.68,969.06,13.54,1.00,444.30,385.18,323.08,1.00,2.00,2.00
2026-03-03 16:52:18,37.21,968.88,12.45,1.00,406.29,386.17,299.94,1.00,2.00,2.00
2026-03-03 17:02:09,34.29,968.87,13.67,1.00,660.28,438.28,380.49,1.00,2.00,2.00
2026-03-03 17:11:59,37.21,968.67,13.84,1.00,550.90,411.33,354.84,1.00,1.00,1.00
2026-03-03 17:21:49,36.81,968.54,15.23,1.00,696.94,424.31,387.17,1.00,1.00,1.00
2026-03-03 17:31:40,37.05,968.44,15.75,1.00,528.58,383.02,346.45,1.00,1.00,1.00
2026-03-03 17:41:30,35.55,968.36,15.38,1.00,626.55,408.69,370.67,1.00,1.00,1.00
2026-03-03 17:51:20,36.04,968.25,13.74,1.00,612.20,407.59,369.93,0.00,0.00,0.00
2026-03-03 18:01:10,35.83,968.17,14.52,1.00,525.82,387.56,353.13,0.00,0.00,0.00
2026-03-03 18:11:00,34.09,968.16,16.29,1.00,785.67,423.38,404.35,0.00,0.00,0.00
2026-03-03 18:20:51,34.19,968.01,16.53,1.00,729.96,410.00,374.77,0.00,0.00,0.00
2026-03-03 18:30:41,34.14,968.01,17.06,1.00,833.53,430.00,395.28,0.00,0.00,0.00
2026-03-03 18:40:31,32.44,967.84,16.91,1.00,1047.70,454.14,458.41,0.00,0.00,0.00
2026-03-03 18:50:21,33.72,967.81,17.17,1.00,1008.36,442.79,402.21,0.00,0.00,0.00
